Cancer,Articles,Country,ASR,Norm_articles
Bladder cancer,0,Ireland,9.6,0.0
Brain cancer,2,Ireland,6.1,0.36639431356025354
Breast cancer,45,Ireland,91.5,8.243872055105705
Cervical cancer,3,Ireland,7.5,0.5495914703403804
Colon cancer,2,Ireland,19.4,0.36639431356025354
Colorectal cancer,4,Ireland,32.3,0.7327886271205071
Esophageal cancer,10,Ireland,5.3,1.8319715678012678
Gallbladder cancer,0,Ireland,0.77,0.0
Hodgkin lymphoma,0,Ireland,3.2,0.0
Kaposi sarcoma,0,Ireland,0.1,0.0
Kidney cancer,2,Ireland,10.4,0.36639431356025354
Laryngeal cancer,0,Ireland,2.3,0.0
Leukemia,8,Ireland,7.4,1.4655772542410141
Liver cancer,1,Ireland,5.7,0.18319715678012677
Lung cancer,1,Ireland,31.4,0.18319715678012677
Mesothelioma,0,Ireland,0.54,0.0
Mouth cancer,0,Ireland,4.1,0.0
Multiple myeloma,5,Ireland,4.5,0.9159857839006339
Non-Hodgkin lymphoma,0,Ireland,11.6,0.0
Ovarian cancer,4,Ireland,9.9,0.7327886271205071
Pancreatic cancer,2,Ireland,6.9,0.36639431356025354
Penile cancer,1,Ireland,1.2,0.18319715678012677
Prostate cancer,15,Ireland,99.8,2.747957351701902
Rectal cancer,3,Ireland,12.1,0.5495914703403804
Salivary gland cancer,0,Ireland,0.64,0.0
Skin cancer,12,Ireland,55.8,2.1983658813615214
Stomach cancer,0,Ireland,5.3,0.0
Testicular cancer,1,Ireland,6.6,0.18319715678012677
Throat cancer,0,Ireland,2.6,0.0
Thyroid cancer,0,Ireland,5.3,0.0
Uterine cancer,2,Ireland,15.8,0.36639431356025354
Vaginal cancer,0,Ireland,0.24,0.0
Vulvar cancer,0,Ireland,1.6,0.0
Anal cancer,0,Mauritania,0.84,0.0
Bladder cancer,0,Mauritania,2.3,0.0
Brain cancer,0,Mauritania,1.3,0.0
Breast cancer,0,Mauritania,34.5,0.0
Cervical cancer,0,Mauritania,28.3,0.0
Colon cancer,0,Mauritania,3.2,0.0
Colorectal cancer,0,Mauritania,6.2,0.0
Esophageal cancer,0,Mauritania,1.8,0.0
Gallbladder cancer,0,Mauritania,0.44,0.0
Hodgkin lymphoma,0,Mauritania,0.52,0.0
Kaposi sarcoma,0,Mauritania,0.55,0.0
Kidney cancer,0,Mauritania,1.2,0.0
Laryngeal cancer,0,Mauritania,0.65,0.0
Leukemia,0,Mauritania,1.5,0.0
Liver cancer,0,Mauritania,9.3,0.0
Lung cancer,0,Mauritania,1.9,0.0
Mesothelioma,0,Mauritania,0.0,0.0
Mouth cancer,0,Mauritania,1.7,0.0
Multiple myeloma,0,Mauritania,1.0,0.0
Non-Hodgkin lymphoma,0,Mauritania,2.6,0.0
Ovarian cancer,0,Mauritania,4.8,0.0
Pancreatic cancer,0,Mauritania,1.8,0.0
Penile cancer,0,Mauritania,0.0,0.0
Prostate cancer,0,Mauritania,26.5,0.0
Rectal cancer,0,Mauritania,2.2,0.0
Salivary gland cancer,0,Mauritania,0.82,0.0
Skin cancer,0,Mauritania,2.85,0.0
Stomach cancer,0,Mauritania,5.2,0.0
Testicular cancer,0,Mauritania,0.37,0.0
Throat cancer,0,Mauritania,0.6,0.0
Thyroid cancer,0,Mauritania,1.1,0.0
Uterine cancer,0,Mauritania,2.7,0.0
Vaginal cancer,0,Mauritania,0.46,0.0
Vulvar cancer,0,Mauritania,0.86,0.0
Anal cancer,0,Sudan,0.12,0.0
Bladder cancer,0,Sudan,2.2,0.0
Brain cancer,0,Sudan,1.4,0.0
Breast cancer,1,Sudan,39.9,0.01935658704657195
Cervical cancer,0,Sudan,8.6,0.0
Colon cancer,0,Sudan,2.7,0.0
Colorectal cancer,0,Sudan,5.5,0.0
Esophageal cancer,0,Sudan,2.9,0.0
Gallbladder cancer,0,Sudan,1.0,0.0
Hodgkin lymphoma,0,Sudan,0.86,0.0
Kaposi sarcoma,0,Sudan,0.28,0.0
Kidney cancer,0,Sudan,1.9,0.0
Laryngeal cancer,0,Sudan,1.1,0.0
Leukemia,0,Sudan,4.0,0.0
Liver cancer,0,Sudan,4.4,0.0
Lung cancer,0,Sudan,2.5,0.0
Mesothelioma,0,Sudan,0.0,0.0
Mouth cancer,0,Sudan,1.9,0.0
Multiple myeloma,0,Sudan,1.1,0.0
Non-Hodgkin lymphoma,0,Sudan,4.9,0.0
Ovarian cancer,0,Sudan,6.4,0.0
Pancreatic cancer,0,Sudan,1.1,0.0
Penile cancer,0,Sudan,0.18,0.0
Prostate cancer,0,Sudan,11.9,0.0
Rectal cancer,0,Sudan,2.7,0.0
Salivary gland cancer,0,Sudan,0.42,0.0
Skin cancer,0,Sudan,2.29,0.0
Stomach cancer,0,Sudan,2.4,0.0
Testicular cancer,0,Sudan,0.66,0.0
Throat cancer,0,Sudan,2.22,0.0
Thyroid cancer,0,Sudan,2.6,0.0
Uterine cancer,0,Sudan,2.6,0.0
Vaginal cancer,0,Sudan,0.31,0.0
Vulvar cancer,0,Sudan,1.2,0.0
Anal cancer,0,Bhutan,0.0,0.0
Bladder cancer,0,Bhutan,0.51,0.0
Brain cancer,0,Bhutan,1.9,0.0
Breast cancer,0,Bhutan,4.6,0.0
Cervical cancer,0,Bhutan,13.6,0.0
Colon cancer,0,Bhutan,1.8,0.0
Colorectal cancer,0,Bhutan,4.2,0.0
Esophageal cancer,0,Bhutan,6.5,0.0
Gallbladder cancer,0,Bhutan,1.9,0.0
Hodgkin lymphoma,0,Bhutan,0.0,0.0
Kaposi sarcoma,0,Bhutan,0.0,0.0
Kidney cancer,0,Bhutan,0.32,0.0
Laryngeal cancer,0,Bhutan,1.9,0.0
Leukemia,0,Bhutan,2.6,0.0
Liver cancer,0,Bhutan,4.5,0.0
Lung cancer,0,Bhutan,7.0,0.0
Mesothelioma,0,Bhutan,0.0,0.0
Mouth cancer,0,Bhutan,3.1,0.0
Multiple myeloma,0,Bhutan,0.32,0.0
Non-Hodgkin lymphoma,0,Bhutan,1.4,0.0
Ovarian cancer,0,Bhutan,5.6,0.0
Pancreatic cancer,0,Bhutan,2.0,0.0
Penile cancer,0,Bhutan,1.2,0.0
Prostate cancer,0,Bhutan,1.1,0.0
Rectal cancer,0,Bhutan,2.3,0.0
Salivary gland cancer,0,Bhutan,0.0,0.0
Skin cancer,0,Bhutan,1.2,0.0
Stomach cancer,0,Bhutan,15.9,0.0
Testicular cancer,0,Bhutan,0.0,0.0
Throat cancer,0,Bhutan,5.3,0.0
Thyroid cancer,0,Bhutan,0.84,0.0
Uterine cancer,0,Bhutan,1.3,0.0
Vaginal cancer,0,Bhutan,0.0,0.0
Vulvar cancer,0,Bhutan,0.0,0.0
Anal cancer,0,Guinea,0.41,0.0
Bladder cancer,0,Guinea,0.77,0.0
Brain cancer,0,Guinea,3.7,0.0
Breast cancer,0,Guinea,16.0,0.0
Cervical cancer,0,Guinea,55.0,0.0
Colon cancer,0,Guinea,1.1,0.0
Colorectal cancer,0,Guinea,2.8,0.0
Esophageal cancer,0,Guinea,0.55,0.0
Gallbladder cancer,0,Guinea,0.07,0.0
Hodgkin lymphoma,0,Guinea,0.58,0.0
Kaposi sarcoma,0,Guinea,0.43,0.0
Kidney cancer,0,Guinea,0.62,0.0
Laryngeal cancer,0,Guinea,0.93,0.0
Leukemia,0,Guinea,0.95,0.0
Liver cancer,0,Guinea,21.3,0.0
Lung cancer,0,Guinea,3.2,0.0
Mesothelioma,0,Guinea,0.01,0.0
Mouth cancer,0,Guinea,1.1,0.0
Multiple myeloma,0,Guinea,0.16,0.0
Non-Hodgkin lymphoma,0,Guinea,2.6,0.0
Ovarian cancer,0,Guinea,3.1,0.0
Pancreatic cancer,0,Guinea,0.81,0.0
Penile cancer,0,Guinea,0.09,0.0
Prostate cancer,0,Guinea,34.0,0.0
Rectal cancer,0,Guinea,1.2,0.0
Salivary gland cancer,0,Guinea,0.14,0.0
Skin cancer,0,Guinea,3.78,0.0
Stomach cancer,0,Guinea,4.7,0.0
Testicular cancer,0,Guinea,0.19,0.0
Throat cancer,0,Guinea,0.32,0.0
Thyroid cancer,0,Guinea,0.48,0.0
Uterine cancer,0,Guinea,1.8,0.0
Vaginal cancer,0,Guinea,0.46,0.0
Vulvar cancer,0,Guinea,0.4,0.0
Anal cancer,0,Fiji,0.53,0.0
Bladder cancer,0,Fiji,2.5,0.0
Brain cancer,0,Fiji,0.22,0.0
Breast cancer,0,Fiji,60.3,0.0
Cervical cancer,0,Fiji,35.0,0.0
Colon cancer,0,Fiji,5.8,0.0
Colorectal cancer,0,Fiji,11.5,0.0
Esophageal cancer,0,Fiji,2.0,0.0
Gallbladder cancer,0,Fiji,0.96,0.0
Hodgkin lymphoma,0,Fiji,1.6,0.0
Kaposi sarcoma,0,Fiji,0.0,0.0
Kidney cancer,0,Fiji,0.57,0.0
Laryngeal cancer,0,Fiji,1.7,0.0
Leukemia,0,Fiji,7.0,0.0
Liver cancer,0,Fiji,9.7,0.0
Lung cancer,0,Fiji,6.8,0.0
Mesothelioma,0,Fiji,0.0,0.0
Mouth cancer,0,Fiji,3.1,0.0
Multiple myeloma,0,Fiji,1.1,0.0
Non-Hodgkin lymphoma,0,Fiji,5.3,0.0
Ovarian cancer,0,Fiji,11.1,0.0
Pancreatic cancer,0,Fiji,2.8,0.0
Penile cancer,0,Fiji,1.3,0.0
Prostate cancer,0,Fiji,50.2,0.0
Rectal cancer,0,Fiji,5.1,0.0
Salivary gland cancer,0,Fiji,0.89,0.0
Skin cancer,0,Fiji,1.84,0.0
Stomach cancer,0,Fiji,4.1,0.0
Testicular cancer,0,Fiji,3.7,0.0
Throat cancer,0,Fiji,0.58,0.0
Thyroid cancer,0,Fiji,8.7,0.0
Uterine cancer,0,Fiji,14.0,0.0
Vaginal cancer,0,Fiji,0.46,0.0
Vulvar cancer,0,Fiji,0.0,0.0
Anal cancer,0,Uruguay,1.0,0.0
Bladder cancer,0,Uruguay,8.8,0.0
Brain cancer,0,Uruguay,4.9,0.0
Breast cancer,3,Uruguay,75.1,0.8572773272150404
Cervical cancer,0,Uruguay,15.9,0.0
Colon cancer,0,Uruguay,21.0,0.0
Colorectal cancer,0,Uruguay,31.0,0.0
Esophageal cancer,0,Uruguay,4.2,0.0
Gallbladder cancer,0,Uruguay,1.9,0.0
Hodgkin lymphoma,1,Uruguay,2.0,0.2857591090716801
Kaposi sarcoma,0,Uruguay,0.28,0.0
Kidney cancer,0,Uruguay,14.0,0.0
Laryngeal cancer,0,Uruguay,3.1,0.0
Leukemia,5,Uruguay,5.7,1.4287955453584005
Liver cancer,0,Uruguay,3.0,0.0
Lung cancer,0,Uruguay,29.7,0.0
Mesothelioma,0,Uruguay,0.19,0.0
Mouth cancer,0,Uruguay,3.0,0.0
Multiple myeloma,0,Uruguay,2.4,0.0
Non-Hodgkin lymphoma,1,Uruguay,8.7,0.2857591090716801
Ovarian cancer,0,Uruguay,8.0,0.0
Pancreatic cancer,0,Uruguay,11.4,0.0
Penile cancer,0,Uruguay,1.2,0.0
Prostate cancer,2,Uruguay,59.0,0.5715182181433602
Rectal cancer,0,Uruguay,9.0,0.0
Salivary gland cancer,0,Uruguay,0.53,0.0
Skin cancer,2,Uruguay,21.7,0.5715182181433602
Stomach cancer,0,Uruguay,9.2,0.0
Testicular cancer,0,Uruguay,6.5,0.0
Throat cancer,0,Uruguay,2.18,0.0
Thyroid cancer,1,Uruguay,8.5,0.2857591090716801
Uterine cancer,0,Uruguay,8.3,0.0
Vaginal cancer,0,Uruguay,0.44,0.0
Vulvar cancer,0,Uruguay,1.1,0.0
Anal cancer,0,Georgia,0.2,0.0
Bladder cancer,0,Georgia,7.1,0.0
Brain cancer,0,Georgia,7.0,0.0
Breast cancer,0,Georgia,49.0,0.0
Cervical cancer,0,Georgia,10.4,0.0
Colon cancer,0,Georgia,7.1,0.0
Colorectal cancer,0,Georgia,14.5,0.0
Esophageal cancer,0,Georgia,1.1,0.0
Gallbladder cancer,0,Georgia,1.1,0.0
Hodgkin lymphoma,0,Georgia,2.3,0.0
Kaposi sarcoma,0,Georgia,0.06,0.0
Kidney cancer,0,Georgia,4.6,0.0
Laryngeal cancer,0,Georgia,4.4,0.0
Leukemia,0,Georgia,5.1,0.0
Liver cancer,0,Georgia,6.7,0.0
Lung cancer,0,Georgia,22.0,0.0
Mesothelioma,0,Georgia,0.17,0.0
Mouth cancer,0,Georgia,3.0,0.0
Multiple myeloma,0,Georgia,1.0,0.0
Non-Hodgkin lymphoma,0,Georgia,5.0,0.0
Ovarian cancer,0,Georgia,10.6,0.0
Pancreatic cancer,0,Georgia,5.4,0.0
Penile cancer,0,Georgia,0.88,0.0
Prostate cancer,0,Georgia,34.6,0.0
Rectal cancer,0,Georgia,7.2,0.0
Salivary gland cancer,0,Georgia,0.42,0.0
Skin cancer,0,Georgia,9.8,0.0
Stomach cancer,0,Georgia,9.7,0.0
Testicular cancer,0,Georgia,6.0,0.0
Throat cancer,0,Georgia,2.2,0.0
Thyroid cancer,0,Georgia,4.6,0.0
Uterine cancer,0,Georgia,10.7,0.0
Vaginal cancer,0,Georgia,0.32,0.0
Vulvar cancer,0,Georgia,1.2,0.0
Anal cancer,0,Venezuela,0.95,0.0
Bladder cancer,0,Venezuela,3.6,0.0
Brain cancer,0,Venezuela,2.8,0.0
Breast cancer,4,Venezuela,47.1,0.14026720903320827
Cervical cancer,1,Venezuela,22.7,0.03506680225830207
Colon cancer,0,Venezuela,12.4,0.0
Colorectal cancer,2,Venezuela,18.7,0.07013360451660414
Esophageal cancer,0,Venezuela,1.2,0.0
Gallbladder cancer,0,Venezuela,0.57,0.0
Hodgkin lymphoma,0,Venezuela,2.2,0.0
Kaposi sarcoma,0,Venezuela,0.62,0.0
Kidney cancer,0,Venezuela,6.6,0.0
Laryngeal cancer,0,Venezuela,2.3,0.0
Leukemia,3,Venezuela,6.0,0.10520040677490619
Liver cancer,0,Venezuela,4.0,0.0
Lung cancer,0,Venezuela,15.9,0.0
Mesothelioma,0,Venezuela,0.05,0.0
Mouth cancer,0,Venezuela,1.9,0.0
Multiple myeloma,0,Venezuela,1.4,0.0
Non-Hodgkin lymphoma,0,Venezuela,6.2,0.0
Ovarian cancer,0,Venezuela,6.1,0.0
Pancreatic cancer,0,Venezuela,4.2,0.0
Penile cancer,0,Venezuela,1.7,0.0
Prostate cancer,3,Venezuela,52.3,0.10520040677490619
Rectal cancer,0,Venezuela,5.3,0.0
Salivary gland cancer,0,Venezuela,0.46,0.0
Skin cancer,0,Venezuela,12.9,0.0
Stomach cancer,0,Venezuela,7.5,0.0
Testicular cancer,0,Venezuela,2.5,0.0
Throat cancer,0,Venezuela,1.65,0.0
Thyroid cancer,0,Venezuela,3.4,0.0
Uterine cancer,0,Venezuela,8.4,0.0
Vaginal cancer,0,Venezuela,0.64,0.0
Vulvar cancer,0,Venezuela,0.49,0.0
Anal cancer,0,El Salvador,0.25,0.0
Bladder cancer,0,El Salvador,1.2,0.0
Brain cancer,0,El Salvador,3.9,0.0
Breast cancer,0,El Salvador,39.7,0.0
Cervical cancer,0,El Salvador,15.2,0.0
Colon cancer,0,El Salvador,6.4,0.0
Colorectal cancer,0,El Salvador,8.7,0.0
Esophageal cancer,0,El Salvador,1.0,0.0
Gallbladder cancer,0,El Salvador,1.0,0.0
Hodgkin lymphoma,0,El Salvador,0.88,0.0
Kaposi sarcoma,0,El Salvador,0.04,0.0
Kidney cancer,0,El Salvador,2.1,0.0
Laryngeal cancer,0,El Salvador,0.59,0.0
Leukemia,1,El Salvador,7.7,0.1658381393226109
Liver cancer,0,El Salvador,5.6,0.0
Lung cancer,0,El Salvador,4.7,0.0
Mesothelioma,0,El Salvador,0.0,0.0
Mouth cancer,0,El Salvador,1.2,0.0
Multiple myeloma,0,El Salvador,0.78,0.0
Non-Hodgkin lymphoma,0,El Salvador,2.5,0.0
Ovarian cancer,0,El Salvador,4.3,0.0
Pancreatic cancer,0,El Salvador,2.6,0.0
Penile cancer,0,El Salvador,0.83,0.0
Prostate cancer,0,El Salvador,41.9,0.0
Rectal cancer,1,El Salvador,2.0,0.1658381393226109
Salivary gland cancer,0,El Salvador,0.45,0.0
Skin cancer,0,El Salvador,2.64,0.0
Stomach cancer,0,El Salvador,8.2,0.0
Testicular cancer,0,El Salvador,1.2,0.0
Throat cancer,0,El Salvador,0.37,0.0
Thyroid cancer,0,El Salvador,2.4,0.0
Uterine cancer,0,El Salvador,2.9,0.0
Vaginal cancer,0,El Salvador,0.17,0.0
Vulvar cancer,0,El Salvador,0.48,0.0
Anal cancer,0,Kazakhstan,0.25,0.0
Bladder cancer,0,Kazakhstan,3.3,0.0
Brain cancer,0,Kazakhstan,3.7,0.0
Breast cancer,4,Kazakhstan,36.9,0.19619565827837035
Cervical cancer,0,Kazakhstan,15.5,0.0
Colon cancer,1,Kazakhstan,8.3,0.04904891456959259
Colorectal cancer,0,Kazakhstan,15.5,0.0
Esophageal cancer,0,Kazakhstan,4.1,0.0
Gallbladder cancer,0,Kazakhstan,0.49,0.0
Hodgkin lymphoma,0,Kazakhstan,0.85,0.0
Kaposi sarcoma,0,Kazakhstan,0.11,0.0
Kidney cancer,0,Kazakhstan,4.6,0.0
Laryngeal cancer,0,Kazakhstan,2.3,0.0
Leukemia,1,Kazakhstan,3.2,0.04904891456959259
Liver cancer,0,Kazakhstan,5.3,0.0
Lung cancer,0,Kazakhstan,19.7,0.0
Mesothelioma,0,Kazakhstan,0.24,0.0
Mouth cancer,0,Kazakhstan,2.7,0.0
Multiple myeloma,0,Kazakhstan,0.68,0.0
Non-Hodgkin lymphoma,0,Kazakhstan,2.2,0.0
Ovarian cancer,0,Kazakhstan,7.7,0.0
Pancreatic cancer,0,Kazakhstan,5.3,0.0
Penile cancer,0,Kazakhstan,0.42,0.0
Prostate cancer,0,Kazakhstan,15.5,0.0
Rectal cancer,0,Kazakhstan,7.0,0.0
Salivary gland cancer,0,Kazakhstan,0.72,0.0
Skin cancer,0,Kazakhstan,10.3,0.0
Stomach cancer,0,Kazakhstan,13.7,0.0
Testicular cancer,0,Kazakhstan,1.4,0.0
Throat cancer,0,Kazakhstan,1.49,0.0
Thyroid cancer,0,Kazakhstan,2.8,0.0
Uterine cancer,0,Kazakhstan,10.3,0.0
Vaginal cancer,0,Kazakhstan,0.4,0.0
Vulvar cancer,0,Kazakhstan,0.92,0.0
Anal cancer,0,Angola,0.24,0.0
Bladder cancer,0,Angola,2.9,0.0
Brain cancer,0,Angola,3.7,0.0
Breast cancer,0,Angola,29.4,0.0
Cervical cancer,0,Angola,30.4,0.0
Colon cancer,0,Angola,2.4,0.0
Colorectal cancer,0,Angola,4.6,0.0
Esophageal cancer,0,Angola,6.4,0.0
Gallbladder cancer,0,Angola,0.18,0.0
Hodgkin lymphoma,0,Angola,0.58,0.0
Kaposi sarcoma,0,Angola,2.8,0.0
Kidney cancer,0,Angola,1.9,0.0
Laryngeal cancer,0,Angola,2.2,0.0
Leukemia,0,Angola,2.0,0.0
Liver cancer,0,Angola,6.6,0.0
Lung cancer,0,Angola,2.4,0.0
Mesothelioma,0,Angola,0.0,0.0
Mouth cancer,0,Angola,3.4,0.0
Multiple myeloma,1,Angola,0.91,0.02764648691529097
Non-Hodgkin lymphoma,0,Angola,2.8,0.0
Ovarian cancer,0,Angola,2.9,0.0
Pancreatic cancer,0,Angola,1.6,0.0
Penile cancer,0,Angola,1.1,0.0
Prostate cancer,0,Angola,47.9,0.0
Rectal cancer,0,Angola,1.9,0.0
Salivary gland cancer,0,Angola,0.85,0.0
Skin cancer,0,Angola,3.6,0.0
Stomach cancer,0,Angola,4.5,0.0
Testicular cancer,0,Angola,0.68,0.0
Throat cancer,0,Angola,1.85,0.0
Thyroid cancer,0,Angola,0.73,0.0
Uterine cancer,0,Angola,4.4,0.0
Vaginal cancer,0,Angola,0.65,0.0
Vulvar cancer,0,Angola,0.91,0.0
Anal cancer,3,Italy,1.0,0.05091663780400479
Bladder cancer,173,Italy,18.1,2.9361927800309426
Brain cancer,178,Italy,5.6,3.0210538430376173
Breast cancer,1237,Italy,87.0,20.99462698785131
Cervical cancer,118,Italy,5.0,2.002721086957522
Colon cancer,95,Italy,20.8,1.6123601971268182
Colorectal cancer,563,Italy,30.6,9.555355694551565
Esophageal cancer,17,Italy,1.6,0.2885276142226938
Gallbladder cancer,1,Italy,0.59,0.01697221260133493
Hodgkin lymphoma,103,Italy,3.5,1.7481378979374977
Kaposi sarcoma,4,Italy,0.53,0.06788885040533972
Kidney cancer,112,Italy,9.7,1.900887811349512
Laryngeal cancer,7,Italy,2.9,0.1188054882093445
Leukemia,730,Italy,8.5,12.389715198974498
Liver cancer,183,Italy,6.8,3.105914906044292
Lung cancer,183,Italy,24.6,3.105914906044292
Mesothelioma,69,Italy,1.1,1.1710826694921102
Mouth cancer,0,Italy,3.3,0.0
Multiple myeloma,256,Italy,3.6,4.344886425941742
Non-Hodgkin lymphoma,173,Italy,11.6,2.9361927800309426
Ovarian cancer,278,Italy,9.0,4.71827510317111
Pancreatic cancer,149,Italy,8.0,2.5288596775989043
Penile cancer,7,Italy,0.84,0.1188054882093445
Prostate cancer,346,Italy,49.5,5.872385560061885
Rectal cancer,156,Italy,8.7,2.647665165808249
Salivary gland cancer,3,Italy,0.9,0.05091663780400479
Skin cancer,296,Italy,24.8,5.023774929995139
Stomach cancer,24,Italy,6.8,0.4073331024320383
Testicular cancer,6,Italy,9.0,0.10183327560800957
Throat cancer,0,Italy,2.2,0.0
Thyroid cancer,64,Italy,10.0,1.0862216064854355
Uterine cancer,97,Italy,14.4,1.6463046223294882
Vaginal cancer,1,Italy,0.29,0.01697221260133493
Vulvar cancer,6,Italy,1.6,0.10183327560800957
Anal cancer,0,Mexico,0.23,0.0
Bladder cancer,0,Mexico,2.5,0.0
Brain cancer,6,Mexico,2.6,0.04595032650234248
Breast cancer,33,Mexico,39.9,0.25272679576288365
Cervical cancer,33,Mexico,13.2,0.25272679576288365
Colon cancer,2,Mexico,8.1,0.015316775500780826
Colorectal cancer,10,Mexico,10.9,0.07658387750390414
Esophageal cancer,1,Mexico,0.95,0.007658387750390413
Gallbladder cancer,0,Mexico,0.87,0.0
Hodgkin lymphoma,0,Mexico,1.6,0.0
Kaposi sarcoma,3,Mexico,0.34,0.02297516325117124
Kidney cancer,2,Mexico,4.5,0.015316775500780826
Laryngeal cancer,0,Mexico,0.75,0.0
Leukemia,42,Mexico,5.7,0.32165228551639735
Liver cancer,1,Mexico,5.7,0.007658387750390413
Lung cancer,1,Mexico,5.4,0.007658387750390413
Mesothelioma,3,Mexico,0.26,0.02297516325117124
Mouth cancer,0,Mexico,1.0,0.0
Multiple myeloma,12,Mexico,1.6,0.09190065300468496
Non-Hodgkin lymphoma,10,Mexico,6.2,0.07658387750390414
Ovarian cancer,0,Mexico,6.7,0.0
Pancreatic cancer,1,Mexico,3.9,0.007658387750390413
Penile cancer,0,Mexico,1.1,0.0
Prostate cancer,7,Mexico,39.1,0.05360871425273289
Rectal cancer,2,Mexico,2.5,0.015316775500780826
Salivary gland cancer,0,Mexico,0.38,0.0
Skin cancer,3,Mexico,6.8,0.02297516325117124
Stomach cancer,4,Mexico,6.3,0.030633551001561652
Testicular cancer,0,Mexico,5.1,0.0
Throat cancer,0,Mexico,0.53,0.0
Thyroid cancer,2,Mexico,7.9,0.015316775500780826
Uterine cancer,2,Mexico,7.0,0.015316775500780826
Vaginal cancer,0,Mexico,0.31,0.0
Vulvar cancer,0,Mexico,0.56,0.0
Anal cancer,0,Oman,0.69,0.0
Bladder cancer,0,Oman,5.2,0.0
Brain cancer,0,Oman,2.7,0.0
Breast cancer,0,Oman,34.0,0.0
Cervical cancer,0,Oman,6.4,0.0
Colon cancer,0,Oman,6.4,0.0
Colorectal cancer,1,Oman,11.1,0.188431227124449
Esophageal cancer,0,Oman,1.2,0.0
Gallbladder cancer,0,Oman,1.1,0.0
Hodgkin lymphoma,0,Oman,2.4,0.0
Kaposi sarcoma,0,Oman,0.24,0.0
Kidney cancer,0,Oman,2.4,0.0
Laryngeal cancer,0,Oman,1.2,0.0
Leukemia,2,Oman,5.3,0.376862454248898
Liver cancer,0,Oman,4.6,0.0
Lung cancer,0,Oman,5.2,0.0
Mesothelioma,0,Oman,0.12,0.0
Mouth cancer,0,Oman,1.8,0.0
Multiple myeloma,0,Oman,1.9,0.0
Non-Hodgkin lymphoma,0,Oman,6.3,0.0
Ovarian cancer,0,Oman,3.5,0.0
Pancreatic cancer,0,Oman,2.8,0.0
Penile cancer,0,Oman,0.03,0.0
Prostate cancer,0,Oman,15.1,0.0
Rectal cancer,1,Oman,4.0,0.188431227124449
Salivary gland cancer,0,Oman,0.25,0.0
Skin cancer,0,Oman,2.13,0.0
Stomach cancer,0,Oman,8.2,0.0
Testicular cancer,0,Oman,0.67,0.0
Throat cancer,0,Oman,1.1,0.0
Thyroid cancer,0,Oman,3.8,0.0
Uterine cancer,0,Oman,3.5,0.0
Vaginal cancer,0,Oman,0.38,0.0
Vulvar cancer,0,Oman,0.05,0.0
Anal cancer,1,Japan,0.29,0.008110300081103
Bladder cancer,217,Japan,7.0,1.7599351175993512
Brain cancer,185,Japan,2.5,1.5004055150040552
Breast cancer,909,Japan,74.4,7.372262773722627
Cervical cancer,211,Japan,12.5,1.7112733171127332
Colon cancer,177,Japan,22.7,1.4355231143552312
Colorectal cancer,777,Japan,36.6,6.301703163017032
Esophageal cancer,361,Japan,4.8,2.927818329278183
Gallbladder cancer,24,Japan,1.9,0.19464720194647203
Hodgkin lymphoma,79,Japan,0.92,0.6407137064071371
Kaposi sarcoma,0,Japan,0.03,0.0
Kidney cancer,159,Japan,6.9,1.289537712895377
Laryngeal cancer,14,Japan,1.4,0.11354420113544202
Leukemia,709,Japan,5.9,5.750202757502027
Liver cancer,618,Japan,9.2,5.012165450121654
Lung cancer,618,Japan,30.5,5.012165450121654
Mesothelioma,36,Japan,0.57,0.291970802919708
Mouth cancer,0,Japan,3.1,0.0
Multiple myeloma,144,Japan,1.5,1.167883211678832
Non-Hodgkin lymphoma,189,Japan,9.4,1.532846715328467
Ovarian cancer,188,Japan,8.7,1.5247364152473641
Pancreatic cancer,372,Japan,9.8,3.017031630170316
Penile cancer,0,Japan,0.27,0.0
Prostate cancer,429,Japan,50.1,3.4793187347931873
Rectal cancer,172,Japan,13.6,1.3949716139497161
Salivary gland cancer,0,Japan,0.6,0.0
Skin cancer,105,Japan,2.8,0.851581508515815
Stomach cancer,87,Japan,27.6,0.7055961070559611
Testicular cancer,12,Japan,3.8,0.09732360097323602
Throat cancer,0,Japan,2.69,0.0
Thyroid cancer,37,Japan,6.7,0.30008110300081103
Uterine cancer,70,Japan,14.8,0.5677210056772101
Vaginal cancer,1,Japan,0.19,0.008110300081103
Vulvar cancer,0,Japan,0.49,0.0
Anal cancer,0,Trinidad and Tobago,0.79,0.0
Bladder cancer,0,Trinidad and Tobago,3.7,0.0
Brain cancer,0,Trinidad and Tobago,2.0,0.0
Breast cancer,0,Trinidad and Tobago,54.0,0.0
Cervical cancer,0,Trinidad and Tobago,18.3,0.0
Colon cancer,0,Trinidad and Tobago,11.4,0.0
Colorectal cancer,0,Trinidad and Tobago,18.5,0.0
Esophageal cancer,0,Trinidad and Tobago,1.3,0.0
Gallbladder cancer,0,Trinidad and Tobago,0.76,0.0
Hodgkin lymphoma,0,Trinidad and Tobago,1.0,0.0
Kaposi sarcoma,0,Trinidad and Tobago,0.35,0.0
Kidney cancer,0,Trinidad and Tobago,4.7,0.0
Laryngeal cancer,0,Trinidad and Tobago,1.3,0.0
Leukemia,0,Trinidad and Tobago,6.1,0.0
Liver cancer,0,Trinidad and Tobago,2.8,0.0
Lung cancer,0,Trinidad and Tobago,11.7,0.0
