Cancer,Articles,Country,ASR,Norm_articles
Liver cancer,239,Israel,2.8,23.61800106725695
Lung cancer,443,Israel,22.6,43.77729904935075
Mesothelioma,69,Israel,0.36,6.818586082178785
Mouth cancer,0,Israel,1.7,0.0
Multiple myeloma,423,Israel,3.6,41.80089728640038
Non-Hodgkin lymphoma,246,Israel,13.9,24.309741684289584
Ovarian cancer,545,Israel,7.7,53.856948040397654
Pancreatic cancer,255,Israel,8.2,25.19912247761725
Penile cancer,3,Israel,0.14,0.2964602644425559
Prostate cancer,555,Israel,44.6,54.84514892187284
Rectal cancer,128,Israel,7.1,12.648971282882384
Salivary gland cancer,4,Israel,0.77,0.3952803525900745
Skin cancer,1315,Israel,12.3,129.948415913987
Stomach cancer,30,Israel,5.8,2.964602644425559
Testicular cancer,28,Israel,3.1,2.7669624681305214
Throat cancer,0,Israel,0.88,0.0
Thyroid cancer,200,Israel,12.3,19.764017629503726
Uterine cancer,197,Israel,14.3,19.467557365061168
Vaginal cancer,3,Israel,0.25,0.2964602644425559
Vulvar cancer,14,Israel,0.85,1.3834812340652607
Anal cancer,13,Mexico,0.23,0.09955904075507536
Bladder cancer,25,Mexico,2.5,0.19145969375976032
Brain cancer,316,Mexico,2.6,2.4200505291233707
Breast cancer,1456,Mexico,39.9,11.15061256456844
Cervical cancer,846,Mexico,13.2,6.4789960368302895
Colon cancer,178,Mexico,8.1,1.3631930195694935
Colorectal cancer,280,Mexico,10.9,2.1443485701093157
Esophageal cancer,16,Mexico,0.95,0.12253420400624661
Gallbladder cancer,11,Mexico,0.87,0.08424226525429454
Hodgkin lymphoma,78,Mexico,1.6,0.5973542445304523
Kaposi sarcoma,22,Mexico,0.34,0.16848453050858908
Kidney cancer,66,Mexico,4.5,0.5054535915257673
Laryngeal cancer,26,Mexico,0.75,0.19911808151015073
Leukemia,830,Mexico,5.7,6.356461832824043
Liver cancer,204,Mexico,5.7,1.5623111010796442
Lung cancer,304,Mexico,5.4,2.3281498761186854
Mesothelioma,36,Mexico,0.26,0.27570195901405486
Mouth cancer,1,Mexico,1.0,0.007658387750390413
Multiple myeloma,92,Mexico,1.6,0.7045716730359181
Non-Hodgkin lymphoma,120,Mexico,6.2,0.9190065300468496
Ovarian cancer,153,Mexico,6.7,1.171733325809733
Pancreatic cancer,67,Mexico,3.9,0.5131119792761577
Penile cancer,7,Mexico,1.1,0.05360871425273289
Prostate cancer,245,Mexico,39.1,1.8763049988456513
Rectal cancer,52,Mexico,2.5,0.39823616302030146
Salivary gland cancer,1,Mexico,0.38,0.007658387750390413
Skin cancer,284,Mexico,6.8,2.1749821211108773
Stomach cancer,58,Mexico,6.3,0.44418648952264395
Testicular cancer,33,Mexico,5.1,0.25272679576288365
Throat cancer,0,Mexico,0.53,0.0
Thyroid cancer,85,Mexico,7.9,0.6509629587831851
Uterine cancer,91,Mexico,7.0,0.6969132852855275
Vaginal cancer,4,Mexico,0.31,0.030633551001561652
Vulvar cancer,6,Mexico,0.56,0.04595032650234248
Anal cancer,0,Iraq,0.16,0.0
Bladder cancer,15,Iraq,6.6,0.32524702023316177
Brain cancer,32,Iraq,5.5,0.6938603098307451
Breast cancer,347,Iraq,56.9,7.524047734727143
Cervical cancer,43,Iraq,2.2,0.9323747913350637
Colon cancer,27,Iraq,5.6,0.5854446364196912
Colorectal cancer,102,Iraq,8.9,2.2116797375855
Esophageal cancer,13,Iraq,1.2,0.2818807508687402
Gallbladder cancer,2,Iraq,0.78,0.04336626936442157
Hodgkin lymphoma,13,Iraq,2.5,0.2818807508687402
Kaposi sarcoma,1,Iraq,0.22,0.021683134682210784
Kidney cancer,11,Iraq,3.1,0.23851448150431864
Laryngeal cancer,2,Iraq,2.4,0.04336626936442157
Leukemia,91,Iraq,6.9,1.9731652560811814
Liver cancer,111,Iraq,3.4,2.4068279497253973
Lung cancer,130,Iraq,12.5,2.818807508687402
Mesothelioma,0,Iraq,0.11,0.0
Mouth cancer,0,Iraq,1.2,0.0
Multiple myeloma,8,Iraq,2.0,0.17346507745768627
Non-Hodgkin lymphoma,10,Iraq,6.6,0.21683134682210786
Ovarian cancer,31,Iraq,6.7,0.6721771751485344
Pancreatic cancer,13,Iraq,3.2,0.2818807508687402
Penile cancer,0,Iraq,0.03,0.0
Prostate cancer,50,Iraq,12.7,1.0841567341105394
Rectal cancer,4,Iraq,3.2,0.08673253872884314
Salivary gland cancer,0,Iraq,0.49,0.0
Skin cancer,43,Iraq,2.02,0.9323747913350637
Stomach cancer,9,Iraq,5.0,0.19514821213989708
Testicular cancer,2,Iraq,1.3,0.04336626936442157
Throat cancer,0,Iraq,0.7699999999999999,0.0
Thyroid cancer,14,Iraq,4.7,0.303563885550951
Uterine cancer,6,Iraq,5.2,0.1300988080932647
Vaginal cancer,0,Iraq,0.14,0.0
Vulvar cancer,1,Iraq,0.22,0.021683134682210784
Anal cancer,0,Burundi,0.99,0.0
Bladder cancer,0,Burundi,2.1,0.0
Brain cancer,0,Burundi,1.3,0.0
Breast cancer,2,Burundi,25.3,0.16216933267643943
Cervical cancer,1,Burundi,43.6,0.08108466633821972
Colon cancer,0,Burundi,2.6,0.0
Colorectal cancer,1,Burundi,6.4,0.08108466633821972
Esophageal cancer,0,Burundi,8.8,0.0
Gallbladder cancer,0,Burundi,0.17,0.0
Hodgkin lymphoma,0,Burundi,0.92,0.0
Kaposi sarcoma,0,Burundi,4.9,0.0
Kidney cancer,0,Burundi,1.2,0.0
Laryngeal cancer,0,Burundi,1.2,0.0
Leukemia,0,Burundi,2.2,0.0
Liver cancer,1,Burundi,5.8,0.08108466633821972
Lung cancer,1,Burundi,3.4,0.08108466633821972
Mesothelioma,0,Burundi,0.07,0.0
Mouth cancer,0,Burundi,1.8,0.0
Multiple myeloma,0,Burundi,0.83,0.0
Non-Hodgkin lymphoma,0,Burundi,4.5,0.0
Ovarian cancer,0,Burundi,4.8,0.0
Pancreatic cancer,1,Burundi,1.5,0.08108466633821972
Penile cancer,0,Burundi,2.5,0.0
Prostate cancer,0,Burundi,38.0,0.0
Rectal cancer,0,Burundi,2.8,0.0
Salivary gland cancer,0,Burundi,0.42,0.0
Skin cancer,0,Burundi,2.99,0.0
Stomach cancer,0,Burundi,5.3,0.0
Testicular cancer,0,Burundi,0.44,0.0
Throat cancer,0,Burundi,1.85,0.0
Thyroid cancer,0,Burundi,1.3,0.0
Uterine cancer,0,Burundi,2.4,0.0
Vaginal cancer,0,Burundi,0.43,0.0
Vulvar cancer,0,Burundi,1.3,0.0
Anal cancer,87,Denmark,1.6,14.494154024543434
Bladder cancer,488,Denmark,16.8,81.30054211468041
Brain cancer,493,Denmark,5.7,82.13353947241279
Breast cancer,2859,Denmark,95.4,476.3078891513756
Cervical cancer,574,Denmark,9.7,95.62809666767737
Colon cancer,483,Denmark,32.7,80.46754475694803
Colorectal cancer,1600,Denmark,48.1,266.559154474362
Esophageal cancer,64,Denmark,4.3,10.66236617897448
Gallbladder cancer,5,Denmark,0.48,0.8329973577323813
Hodgkin lymphoma,226,Denmark,2.6,37.65148056950363
Kaposi sarcoma,13,Denmark,0.05,2.1657931301041913
Kidney cancer,250,Denmark,11.0,41.64986788661906
Laryngeal cancer,21,Denmark,1.9,3.4985889024760013
Leukemia,1374,Denmark,10.1,228.90767390485837
Liver cancer,220,Denmark,4.6,36.651883740224775
Lung cancer,713,Denmark,34.2,118.78542321263757
Mesothelioma,106,Denmark,1.0,17.659543983926483
Mouth cancer,1,Denmark,3.8,0.16659947154647625
Multiple myeloma,322,Denmark,4.7,53.64502983796535
Non-Hodgkin lymphoma,314,Denmark,14.0,52.31223406559354
Ovarian cancer,647,Denmark,7.2,107.78985809057014
Pancreatic cancer,298,Denmark,8.5,49.64664252084992
Penile cancer,45,Denmark,1.1,7.496976219591431
Prostate cancer,936,Denmark,76.7,155.93710536750177
Rectal cancer,411,Denmark,13.7,68.47238280560174
Salivary gland cancer,3,Denmark,0.74,0.49979841463942876
Skin cancer,1378,Denmark,56.0,229.57407179104428
Stomach cancer,41,Denmark,5.3,6.830578333405526
Testicular cancer,283,Denmark,10.2,47.14765044765278
Throat cancer,0,Denmark,5.3,0.0
Thyroid cancer,117,Denmark,8.0,19.49213817093772
Uterine cancer,197,Denmark,14.3,32.82009589465582
Vaginal cancer,11,Denmark,0.3,1.8325941870112388
Vulvar cancer,36,Denmark,2.8,5.997580975673145
Anal cancer,0,Bahrain,0.24,0.0
Bladder cancer,4,Bahrain,7.3,2.5083811284454183
Brain cancer,7,Bahrain,2.1,4.389666974779482
Breast cancer,69,Bahrain,58.5,43.26957446568346
Cervical cancer,9,Bahrain,2.7,5.643857539002191
Colon cancer,7,Bahrain,9.4,4.389666974779482
Colorectal cancer,12,Bahrain,13.5,7.525143385336254
Esophageal cancer,0,Bahrain,1.2,0.0
Gallbladder cancer,0,Bahrain,0.48,0.0
Hodgkin lymphoma,2,Bahrain,0.75,1.2541905642227091
Kaposi sarcoma,0,Bahrain,0.0,0.0
Kidney cancer,6,Bahrain,2.3,3.762571692668127
Laryngeal cancer,1,Bahrain,1.3,0.6270952821113546
Leukemia,7,Bahrain,5.2,4.389666974779482
Liver cancer,2,Bahrain,2.7,1.2541905642227091
Lung cancer,3,Bahrain,10.1,1.8812858463340636
Mesothelioma,1,Bahrain,0.76,0.6270952821113546
Mouth cancer,0,Bahrain,1.9,0.0
Multiple myeloma,2,Bahrain,1.2,1.2541905642227091
Non-Hodgkin lymphoma,2,Bahrain,7.2,1.2541905642227091
Ovarian cancer,1,Bahrain,5.1,0.6270952821113546
Pancreatic cancer,2,Bahrain,2.8,1.2541905642227091
Penile cancer,0,Bahrain,0.0,0.0
Prostate cancer,8,Bahrain,13.4,5.0167622568908365
Rectal cancer,1,Bahrain,3.9,0.6270952821113546
Salivary gland cancer,0,Bahrain,0.04,0.0
Skin cancer,3,Bahrain,0.85,1.8812858463340636
Stomach cancer,0,Bahrain,3.3,0.0
Testicular cancer,2,Bahrain,0.45,1.2541905642227091
Throat cancer,0,Bahrain,0.5900000000000001,0.0
Thyroid cancer,5,Bahrain,2.7,3.1354764105567727
Uterine cancer,5,Bahrain,8.2,3.1354764105567727
Vaginal cancer,0,Bahrain,0.0,0.0
Vulvar cancer,0,Bahrain,0.15,0.0
Anal cancer,0,Laos,0.19,0.0
Bladder cancer,0,Laos,1.9,0.0
Brain cancer,0,Laos,3.0,0.0
Breast cancer,0,Laos,31.6,0.0
Cervical cancer,3,Laos,12.0,0.39231071008238527
Colon cancer,0,Laos,7.8,0.0
Colorectal cancer,0,Laos,14.1,0.0
Esophageal cancer,0,Laos,4.4,0.0
Gallbladder cancer,0,Laos,1.4,0.0
Hodgkin lymphoma,0,Laos,0.29,0.0
Kaposi sarcoma,0,Laos,0.02,0.0
Kidney cancer,0,Laos,1.3,0.0
Laryngeal cancer,0,Laos,1.3,0.0
Leukemia,0,Laos,5.0,0.0
Liver cancer,1,Laos,24.9,0.1307702366941284
Lung cancer,1,Laos,17.6,0.1307702366941284
Mesothelioma,0,Laos,0.0,0.0
Mouth cancer,0,Laos,3.7,0.0
Multiple myeloma,0,Laos,1.1,0.0
Non-Hodgkin lymphoma,0,Laos,4.3,0.0
Ovarian cancer,0,Laos,5.5,0.0
Pancreatic cancer,0,Laos,1.4,0.0
Penile cancer,0,Laos,1.3,0.0
Prostate cancer,0,Laos,4.1,0.0
Rectal cancer,0,Laos,6.0,0.0
Salivary gland cancer,0,Laos,0.59,0.0
Skin cancer,0,Laos,2.41,0.0
Stomach cancer,0,Laos,11.3,0.0
Testicular cancer,0,Laos,0.52,0.0
Throat cancer,0,Laos,5.37,0.0
Thyroid cancer,0,Laos,4.9,0.0
Uterine cancer,0,Laos,3.3,0.0
Vaginal cancer,0,Laos,0.27,0.0
Vulvar cancer,0,Laos,0.61,0.0
Anal cancer,1,Morocco,0.62,0.026516651011677852
Bladder cancer,47,Morocco,5.1,1.2462825975488592
Brain cancer,113,Morocco,3.5,2.9963815643195972
Breast cancer,455,Morocco,58.4,12.065076210313423
Cervical cancer,110,Morocco,12.0,2.916831611284564
Colon cancer,37,Morocco,6.7,0.9811160874320806
Colorectal cancer,119,Morocco,12.3,3.1554814703896645
Esophageal cancer,4,Morocco,1.0,0.10606660404671141
Gallbladder cancer,8,Morocco,1.2,0.21213320809342281
Hodgkin lymphoma,62,Morocco,2.0,1.644032362724027
Kaposi sarcoma,8,Morocco,0.25,0.21213320809342281
Kidney cancer,59,Morocco,1.9,1.5644824096889933
Laryngeal cancer,5,Morocco,2.8,0.13258325505838928
Leukemia,166,Morocco,3.8,4.401764067938523
Liver cancer,42,Morocco,2.6,1.1136993424904698
Lung cancer,79,Morocco,20.4,2.0948154299225505
Mesothelioma,18,Morocco,0.16,0.47729971821020134
Mouth cancer,0,Morocco,1.7,0.0
Multiple myeloma,67,Morocco,1.3,1.7766156177824162
Non-Hodgkin lymphoma,63,Morocco,5.7,1.6705490137357049
Ovarian cancer,69,Morocco,6.3,1.829648919805772
Pancreatic cancer,22,Morocco,2.8,0.5833663222569128
Penile cancer,6,Morocco,0.03,0.15909990607006713
Prostate cancer,73,Morocco,23.6,1.9357155238524832
Rectal cancer,39,Morocco,5.0,1.0341493894554363
Salivary gland cancer,1,Morocco,0.39,0.026516651011677852
Skin cancer,133,Morocco,1.75,3.5267145845531545
Stomach cancer,20,Morocco,5.5,0.5303330202335571
Testicular cancer,9,Morocco,0.79,0.23864985910510067
Throat cancer,0,Morocco,2.95,0.0
Thyroid cancer,43,Morocco,6.8,1.1402159935021476
Uterine cancer,24,Morocco,4.2,0.6363996242802685
Vaginal cancer,5,Morocco,0.31,0.13258325505838928
Vulvar cancer,4,Morocco,0.88,0.10606660404671141
Anal cancer,0,Cabo Verde,0.39,0.0
Bladder cancer,0,Cabo Verde,2.5,0.0
Brain cancer,0,Cabo Verde,0.25,0.0
Breast cancer,0,Cabo Verde,23.4,0.0
Cervical cancer,0,Cabo Verde,16.1,0.0
Colon cancer,0,Cabo Verde,3.5,0.0
Colorectal cancer,0,Cabo Verde,5.5,0.0
Esophageal cancer,0,Cabo Verde,3.8,0.0
Gallbladder cancer,0,Cabo Verde,0.25,0.0
Hodgkin lymphoma,0,Cabo Verde,0.15,0.0
Kaposi sarcoma,0,Cabo Verde,0.88,0.0
Kidney cancer,0,Cabo Verde,1.2,0.0
Laryngeal cancer,0,Cabo Verde,1.2,0.0
Leukemia,0,Cabo Verde,1.6,0.0
Liver cancer,0,Cabo Verde,1.1,0.0
Lung cancer,0,Cabo Verde,2.2,0.0
Mesothelioma,0,Cabo Verde,0.0,0.0
Mouth cancer,0,Cabo Verde,4.0,0.0
Multiple myeloma,0,Cabo Verde,1.3,0.0
Non-Hodgkin lymphoma,0,Cabo Verde,2.3,0.0
Ovarian cancer,0,Cabo Verde,3.9,0.0
Pancreatic cancer,0,Cabo Verde,1.2,0.0
Penile cancer,0,Cabo Verde,1.3,0.0
Prostate cancer,0,Cabo Verde,43.6,0.0
Rectal cancer,0,Cabo Verde,1.6,0.0
Salivary gland cancer,0,Cabo Verde,0.12,0.0
Skin cancer,0,Cabo Verde,3.22,0.0
Stomach cancer,0,Cabo Verde,5.1,0.0
Testicular cancer,0,Cabo Verde,0.72,0.0
Throat cancer,0,Cabo Verde,0.8300000000000001,0.0
Thyroid cancer,0,Cabo Verde,0.6,0.0
Uterine cancer,0,Cabo Verde,2.1,0.0
Vaginal cancer,0,Cabo Verde,0.0,0.0
Vulvar cancer,0,Cabo Verde,0.32,0.0
Anal cancer,0,Guinea,0.41,0.0
Bladder cancer,0,Guinea,0.77,0.0
Brain cancer,0,Guinea,3.7,0.0
Breast cancer,6,Guinea,16.0,0.4177129505843491
Cervical cancer,5,Guinea,55.0,0.34809412548695756
Colon cancer,0,Guinea,1.1,0.0
Colorectal cancer,0,Guinea,2.8,0.0
Esophageal cancer,0,Guinea,0.55,0.0
Gallbladder cancer,0,Guinea,0.07,0.0
Hodgkin lymphoma,1,Guinea,0.58,0.06961882509739152
Kaposi sarcoma,1,Guinea,0.43,0.06961882509739152
Kidney cancer,0,Guinea,0.62,0.0
Laryngeal cancer,0,Guinea,0.93,0.0
Leukemia,1,Guinea,0.95,0.06961882509739152
Liver cancer,1,Guinea,21.3,0.06961882509739152
Lung cancer,1,Guinea,3.2,0.06961882509739152
Mesothelioma,0,Guinea,0.01,0.0
Mouth cancer,0,Guinea,1.1,0.0
Multiple myeloma,0,Guinea,0.16,0.0
Non-Hodgkin lymphoma,1,Guinea,2.6,0.06961882509739152
Ovarian cancer,0,Guinea,3.1,0.0
Pancreatic cancer,0,Guinea,0.81,0.0
Penile cancer,0,Guinea,0.09,0.0
Prostate cancer,0,Guinea,34.0,0.0
Rectal cancer,0,Guinea,1.2,0.0
Salivary gland cancer,0,Guinea,0.14,0.0
Skin cancer,0,Guinea,3.78,0.0
Stomach cancer,0,Guinea,4.7,0.0
Testicular cancer,0,Guinea,0.19,0.0
Throat cancer,0,Guinea,0.32,0.0
Thyroid cancer,0,Guinea,0.48,0.0
Uterine cancer,0,Guinea,1.8,0.0
Vaginal cancer,0,Guinea,0.46,0.0
Vulvar cancer,0,Guinea,0.4,0.0
Anal cancer,8,Greece,0.85,0.7691775184794899
Bladder cancer,385,Greece,18.1,37.016668076825454
Brain cancer,461,Greece,6.5,44.323854502380605
Breast cancer,2382,Greece,82.4,229.02260612726812
Cervical cancer,345,Greece,5.5,33.170780484428
Colon cancer,369,Greece,22.0,35.47831303986647
Colorectal cancer,984,Greece,26.8,94.60883477297726
Esophageal cancer,92,Greece,0.93,8.845541462514134
Gallbladder cancer,21,Greece,0.29,2.0190909860086608
Hodgkin lymphoma,161,Greece,1.8,15.479697559399733
Kaposi sarcoma,22,Greece,0.1,2.115238175818597
Kidney cancer,244,Greece,8.2,23.45991431362444
Laryngeal cancer,84,Greece,3.5,8.076363944034643
Leukemia,1118,Greece,8.8,107.49255820750871
Liver cancer,464,Greece,5.4,44.61229607181041
Lung cancer,1051,Greece,31.3,101.05069649024298
Mesothelioma,138,Greece,0.31,13.2683121937712
Mouth cancer,2,Greece,2.9,0.19229437961987247
Multiple myeloma,641,Greece,2.7,61.63034866816913
Non-Hodgkin lymphoma,238,Greece,7.4,22.883031174764824
Ovarian cancer,594,Greece,8.9,57.111430747102126
Pancreatic cancer,338,Greece,7.9,32.497750155758446
Penile cancer,14,Greece,1.3,1.3460606573391074
Prostate cancer,788,Greece,51.4,75.76398557022975
Rectal cancer,159,Greece,3.9,15.287403179779862
Salivary gland cancer,6,Greece,0.4,0.5768831388596174
Skin cancer,880,Greece,12.0,84.60952703274388
Stomach cancer,84,Greece,6.3,8.076363944034643
Testicular cancer,42,Greece,9.1,4.0381819720173215
Throat cancer,1,Greece,1.39,0.09614718980993624
Thyroid cancer,318,Greece,5.7,30.574806359559723
Uterine cancer,278,Greece,18.6,26.728918767162273
Vaginal cancer,10,Greece,0.14,0.9614718980993624
Vulvar cancer,28,Greece,1.0,2.692121314678215
Anal cancer,39,Japan,0.29,0.31630170316301703
Bladder cancer,3512,Japan,7.0,28.48337388483374
Brain cancer,6369,Japan,2.5,51.654501216545015
Breast cancer,15437,Japan,74.4,125.19870235198702
Cervical cancer,3158,Japan,12.5,25.612327656123277
Colon cancer,6060,Japan,22.7,49.148418491484186
Colorectal cancer,11497,Japan,36.6,93.2441200324412
Esophageal cancer,5958,Japan,4.8,48.32116788321168
Gallbladder cancer,858,Japan,1.9,6.958637469586375
Hodgkin lymphoma,861,Japan,0.92,6.982968369829684
Kaposi sarcoma,44,Japan,0.03,0.35685320356853206
Kidney cancer,5162,Japan,6.9,41.86536901865369
Laryngeal cancer,331,Japan,1.4,2.6845093268450935
Leukemia,19053,Japan,5.9,154.52554744525548
Liver cancer,14339,Japan,9.2,116.29359286293592
Lung cancer,22160,Japan,30.5,179.7242497972425
Mesothelioma,1654,Japan,0.57,13.414436334144364
Mouth cancer,8,Japan,3.1,0.064882400648824
Multiple myeloma,2814,Japan,1.5,22.822384428223845
Non-Hodgkin lymphoma,3368,Japan,9.4,27.31549067315491
Ovarian cancer,3691,Japan,8.7,29.935117599351177
Pancreatic cancer,7227,Japan,9.8,58.613138686131386
Penile cancer,79,Japan,0.27,0.6407137064071371
Prostate cancer,8022,Japan,50.1,65.06082725060827
Rectal cancer,3619,Japan,13.6,29.35117599351176
Salivary gland cancer,83,Japan,0.6,0.6731549067315491
Skin cancer,6963,Japan,2.8,56.4720194647202
Stomach cancer,1617,Japan,27.6,13.114355231143552
Testicular cancer,374,Japan,3.8,3.0332522303325224
Throat cancer,1,Japan,2.69,0.008110300081103
Thyroid cancer,1662,Japan,6.7,13.479318734793187
Uterine cancer,2246,Japan,14.8,18.21573398215734
Vaginal cancer,53,Japan,0.19,0.42984590429845904
Vulvar cancer,60,Japan,0.49,0.48661800486618007
Anal cancer,0,French Guiana,0.69,0.0
Bladder cancer,0,French Guiana,6.0,0.0
Brain cancer,1,French Guiana,2.0,3.420510750665289
Breast cancer,3,French Guiana,55.7,10.261532251995868
Cervical cancer,5,French Guiana,12.3,17.102553753326447
Colon cancer,0,French Guiana,11.8,0.0
Colorectal cancer,0,French Guiana,16.2,0.0
Esophageal cancer,0,French Guiana,1.8,0.0
Gallbladder cancer,0,French Guiana,0.36,0.0
Hodgkin lymphoma,0,French Guiana,0.36,0.0
Kaposi sarcoma,1,French Guiana,0.0,3.420510750665289
Kidney cancer,0,French Guiana,2.5,0.0
Laryngeal cancer,0,French Guiana,1.8,0.0
Leukemia,7,French Guiana,6.9,23.943575254657027
Liver cancer,0,French Guiana,3.8,0.0
Lung cancer,0,French Guiana,15.0,0.0
Mesothelioma,0,French Guiana,0.38,0.0
Mouth cancer,0,French Guiana,1.3,0.0
Multiple myeloma,2,French Guiana,3.5,6.841021501330578
Non-Hodgkin lymphoma,0,French Guiana,7.7,0.0
Ovarian cancer,0,French Guiana,8.1,0.0
Pancreatic cancer,0,French Guiana,7.6,0.0
Penile cancer,0,French Guiana,1.5,0.0
Prostate cancer,2,French Guiana,94.1,6.841021501330578
Rectal cancer,0,French Guiana,3.7,0.0
Salivary gland cancer,0,French Guiana,0.36,0.0
Skin cancer,2,French Guiana,11.3,6.841021501330578
Stomach cancer,0,French Guiana,8.6,0.0
Testicular cancer,0,French Guiana,0.66,0.0
Throat cancer,0,French Guiana,2.41,0.0
Thyroid cancer,1,French Guiana,4.2,3.420510750665289
Uterine cancer,0,French Guiana,7.6,0.0
Vaginal cancer,0,French Guiana,0.0,0.0
Vulvar cancer,0,French Guiana,0.0,0.0
Anal cancer,8,Poland,0.6,0.2138980241170022
Bladder cancer,461,Poland,12.9,12.325873639742253
Brain cancer,894,Poland,6.7,23.903104195075
Breast cancer,2815,Poland,66.0,75.26536723617015
Cervical cancer,524,Poland,11.3,14.010320579663645
Colon cancer,635,Poland,17.2,16.97815566428705
Colorectal cancer,1342,Poland,30.9,35.88139354562712
Esophageal cancer,102,Poland,2.7,2.7271998074917785
Gallbladder cancer,15,Poland,1.2,0.40105879521937915
Hodgkin lymphoma,157,Poland,2.1,4.1977487232961685
Kaposi sarcoma,14,Poland,0.07,0.3743215422047539
Kidney cancer,496,Poland,7.6,13.261677495254137
Laryngeal cancer,221,Poland,4.3,5.908932916232186
Leukemia,2200,Poland,6.9,58.82195663217561
Liver cancer,332,Poland,3.3,8.876768000855591
Lung cancer,993,Poland,36.5,26.5500922435229
Mesothelioma,51,Poland,0.48,1.3635999037458892
Mouth cancer,2,Poland,5.6,0.05347450602925055
Multiple myeloma,438,Poland,2.8,11.710916820405872
Non-Hodgkin lymphoma,212,Poland,5.6,5.668297639100559
Ovarian cancer,1015,Poland,12.2,27.138311809844655
Pancreatic cancer,411,Poland,6.7,10.989010989010989
Penile cancer,24,Poland,1.4,0.6416940723510066
Prostate cancer,929,Poland,56.0,24.838908050586884
Rectal cancer,220,Poland,13.0,5.882195663217561
Salivary gland cancer,13,Poland,0.7,0.3475842891901286
Skin cancer,1687,Poland,10.7,45.10574583567284
Stomach cancer,105,Poland,8.1,2.807411566535654
Testicular cancer,39,Poland,8.4,1.0427528675703859
Throat cancer,1,Poland,4.640000000000001,0.026737253014625276
Thyroid cancer,492,Poland,5.4,13.154728483195637
Uterine cancer,547,Poland,18.3,14.625277399000026
Vaginal cancer,10,Poland,0.27,0.2673725301462528
Vulvar cancer,55,Poland,1.4,1.4705489158043903
Anal cancer,0,Syria,0.16,0.0
Bladder cancer,14,Syria,4.9,0.546448087431694
Brain cancer,15,Syria,6.3,0.585480093676815
Breast cancer,65,Syria,46.2,2.537080405932865
Cervical cancer,6,Syria,2.5,0.234192037470726
Colon cancer,3,Syria,7.5,0.117096018735363
Colorectal cancer,11,Syria,10.9,0.42935206869633097
Esophageal cancer,2,Syria,0.69,0.078064012490242
Gallbladder cancer,0,Syria,0.93,0.0
Hodgkin lymphoma,16,Syria,1.9,0.624512099921936
Kaposi sarcoma,0,Syria,0.15,0.0
Kidney cancer,9,Syria,2.9,0.351288056206089
Laryngeal cancer,2,Syria,2.9,0.078064012490242
Leukemia,22,Syria,8.4,0.8587041373926619
Liver cancer,3,Syria,2.8,0.117096018735363
Lung cancer,9,Syria,17.8,0.351288056206089
Mesothelioma,3,Syria,0.19,0.117096018735363
Mouth cancer,0,Syria,1.3,0.0
Multiple myeloma,3,Syria,2.4,0.117096018735363
Non-Hodgkin lymphoma,20,Syria,5.5,0.78064012490242
Ovarian cancer,13,Syria,5.1,0.507416081186573
Pancreatic cancer,3,Syria,4.2,0.117096018735363
Penile cancer,0,Syria,0.08,0.0
Prostate cancer,5,Syria,17.6,0.195160031225605
Rectal cancer,1,Syria,3.2,0.039032006245121
Salivary gland cancer,0,Syria,0.53,0.0
Skin cancer,17,Syria,3.63,0.663544106167057
Stomach cancer,3,Syria,4.8,0.117096018735363
Testicular cancer,1,Syria,2.0,0.039032006245121
Throat cancer,0,Syria,0.86,0.0
Thyroid cancer,4,Syria,4.4,0.156128024980484
Uterine cancer,3,Syria,8.2,0.117096018735363
Vaginal cancer,0,Syria,0.17,0.0
Vulvar cancer,0,Syria,0.56,0.0
Anal cancer,0,Brunei Darussalam,0.0,0.0
Bladder cancer,0,Brunei Darussalam,4.3,0.0
Brain cancer,2,Brunei Darussalam,1.1,4.390779363336993
Breast cancer,13,Brunei Darussalam,50.2,28.54006586169045
Cervical cancer,8,Brunei Darussalam,20.0,17.56311745334797
Colon cancer,3,Brunei Darussalam,15.5,6.586169045005488
Colorectal cancer,16,Brunei Darussalam,31.8,35.12623490669594
Esophageal cancer,1,Brunei Darussalam,1.4,2.1953896816684964
Gallbladder cancer,0,Brunei Darussalam,0.44,0.0
Hodgkin lymphoma,2,Brunei Darussalam,1.1,4.390779363336993
Kaposi sarcoma,0,Brunei Darussalam,0.0,0.0
Kidney cancer,1,Brunei Darussalam,4.0,2.1953896816684964
Laryngeal cancer,0,Brunei Darussalam,0.17,0.0
Leukemia,3,Brunei Darussalam,5.9,6.586169045005488
Liver cancer,2,Brunei Darussalam,8.7,4.390779363336993
Lung cancer,3,Brunei Darussalam,24.0,6.586169045005488
Mesothelioma,1,Brunei Darussalam,0.0,2.1953896816684964
Mouth cancer,0,Brunei Darussalam,0.41,0.0
Multiple myeloma,2,Brunei Darussalam,0.7,4.390779363336993
Non-Hodgkin lymphoma,2,Brunei Darussalam,9.2,4.390779363336993
Ovarian cancer,1,Brunei Darussalam,13.2,2.1953896816684964
Pancreatic cancer,0,Brunei Darussalam,4.0,0.0
Penile cancer,0,Brunei Darussalam,0.0,0.0
